"url","id","title","disc_cat_1","disc_cat_2","disc_cat_3","disc_cat_4","disc_cat_5"
NA,"doi:10.18739/A2FJ29F01","Islands of Four Mountains Artifact Analysis, Aleutian Islands, Alaska, 2013","Anthropology","Archaeology",NA,NA,NA
NA,"doi:10.18739/A29S1KM5S","Islands of Four Mountains Artifact Analysis, Aleutian Islands, Alaska, 2013 - test","Anthropology","Archaeology",NA,NA,NA
NA,"doi:10.18739/A2XW47X6X","Arctic Alaska: A Reference Library for 43 Towns and Villages","Anthropology","Geophysics","Atmospheric Science",NA,NA
NA,"doi:10.18739/A2FT8DK9F","Alaska regional population","Anthropology",NA,NA,NA,NA
NA,"doi:10.18739/A2PC2T98R","Bering Strait socio-economic organization, ca.2000 to 200 BP:  A view from Port Clarence, Alaska, 2013-2017","Sociology","Archaeology","Economics",NA,NA
NA,"doi:10.18739/A2B27PS44","Alaska school characteristics and teacher retention, 2009-2015","Anthropology",NA,NA,NA,NA
NA,"doi:10.18739/A26970018","Arctic Alaska population, electricity & climate","Anthropology",NA,NA,NA,NA
NA,"doi:10.18739/A2DV1CP88","Collaborative Research: Gender, Environment, and Change: Exploring Shifiting Roles in an Inupiat Community","Anthropology",NA,NA,NA,NA
NA,"doi:10.18739/A2930NW5X","Collaborative Research: Using Visual Methods to Engage Indigenous Youth and Community Members in Cross-Site, International Analysis: A Methodological Study","Sociology",NA,NA,NA,NA
NA,"doi:10.18739/A2JM23H3H","BEST Nelson Island History Presentation at 2009 PI Meeting","Anthropology",NA,NA,NA,NA
NA,"doi:10.18739/A2WW7715M","Demographic, migration, and climate data from Arctic towns and villages in Alaska, 1990-2016","Anthropology",NA,NA,NA,NA
NA,"doi:10.18739/A21N7XP0T","Collaborative Research: Water, Energy, and Food Security in the North: Synergies, tradeoffs, and building community capacity for sustainable futures (Sustainable Futures North)","Sociology",NA,NA,NA,NA
NA,"doi:10.18739/A2S46H71S","Doctoral Dissertation Research: Centennial Scale Human Ecodynamics at Skutustadir Iceland","Human Geography","Archaeology",NA,NA,NA
NA,"doi:10.18739/A2HM52M19","Floatplane pilots' destination choices: a panel dataset, Alaska, 2015","Ecology","Anthropology","Economics",NA,NA
NA,"doi:10.18739/A2SF2MD0C","Acoustic Doppler Current Profiler (ADCP) measurements from the mooring taken in the Eurasian basin, Arctic Ocean, 2018-2021.","Oceanography",NA,NA,NA,NA
NA,"doi:10.18739/A2X63B650","Sufficient conditions for climate-driven range expansion of a boreal conifer, Alaska, 2019-2021","Ecology",NA,NA,NA,NA
NA,"doi:10.18739/A29K45V0M","Stable isotope tree-ring records (Tungsten, Northwest Territories, Canada) 1900- 2003","Forestry","Biochemistry",NA,NA,NA
NA,"doi:10.18739/A2PV6B800","Tundra shrub ring widths in microns, North Slope Alaska 1965-2013","Ecology","Plant Science",NA,NA,NA
NA,"doi:10.18739/A2K35MF71","Drained Lake Basin classification based on Landsat-8 imagery, North Slope, Alaska 2014 -2019","Hydrology",NA,NA,NA,NA
NA,"doi:10.18739/A2FB4WN4C","In situ Magnesium/Calcium (Mg/Ca) and oxygen isotope (d18O) measurements in Neogloboquadrina pachyderma shells collected in 2006 and 2007 in sediment traps moored in the Irminger Sea","Biochemistry","Oceanography",NA,NA,NA
NA,"doi:10.18739/A2X921K7T","Timelapse photos of Johns Hopkins Inlet iceberg habitat, Glacier Bay National Park, Alaska, 2019","Ecology","Hydrology",NA,NA,NA
NA,"doi:10.18739/A2NV99C17","Effects of sediment characteristics on gas hydrate accumulation; continental margins and permafrost; model results from 2018","Biochemistry","Oceanography",NA,NA,NA
NA,"doi:10.18739/A2SN0154F","Sediment freeze-on during Heinrich events; Laurentide; modeling study 2019","Geophysics","Hydrology",NA,NA,NA
NA,"doi:10.18739/A23T9D759","Seasonal soil active layer measurements from a Circumpolar Active Layer monitoring (CALM) grid, R5c Vaskiny Dachi, West Siberia 2007-2020","Soil Science",NA,NA,NA,NA
NA,"doi:10.18739/A2VD6P61S","Seasonal soil active layer measurements from a Circumpolar Active Layer monitoring (CALM) grid, R5a Vaskiny Dachi, West Siberia 2007-2020","Soil Science",NA,NA,NA,NA
NA,"doi:10.18739/A2J38KJ88","Effects of aufeis on the structure and function of Arctic river-floodplain ecosystems, Alaska, 2016-2017","Ecology","Hydrology",NA,NA,NA
NA,"doi:10.18739/A2DB7VR44","Carbon and Nitrogen Percent Compositions of Vegetation in Arctic Alaska, 2017-2019","Ecology","Biochemistry",NA,NA,NA
NA,"doi:10.18739/A28K74X98","Multi-decadal Glacial Lake Inventory in the Alaska Region between 1984 and 2019",NA,NA,NA,NA,NA
NA,"doi:10.18739/A24T6F45J","Seasonal soil active layer measurements from a Circumpolar Active Layer monitoring (CALM) grid, R55a Bely island, West Siberia 2009-2020","Soil Science",NA,NA,NA,NA
NA,"doi:10.18739/A2WD3Q29F","Seasonal soil active layer measurements from a Circumpolar Active Layer monitoring (CALM) grid, R54c Gyda, West Siberia 2016-2020","Soil Science",NA,NA,NA,NA
NA,"doi:10.18739/A2RN30865","Seasonal soil active layer measurements from a Circumpolar Active Layer monitoring (CALM) grid, R54b Gyda, West Siberia 2016-2020","Soil Science",NA,NA,NA,NA
NA,"doi:10.18739/A2MW28G21","Seasonal soil active layer measurements from a Circumpolar Active Layer monitoring (CALM) grid, R54a Gyda, West Siberia 2016-2020","Soil Science",NA,NA,NA,NA
NA,"doi:10.18739/A2H41JN8K","Seasonal soil active layer measurements from a Circumpolar Active Layer monitoring (CALM) grid, R53 Harp, West Siberia 2016-2020","Soil Science",NA,NA,NA,NA
NA,"doi:10.18739/A2057CT58","Seasonal soil active layer measurements from a Circumpolar Active Layer monitoring (CALM) grid, R5b Vaskiny Dachi, West Siberia 2007-2020","Soil Science",NA,NA,NA,NA
NA,"doi:10.18739/A2QN5ZC71","Branched glycerol dialkyl glycerol tetraether (brGDGT) data from Lake 578, Norse ""Eastern Settlement"" southern Greenland, 2016-2019","Hydrology","Biochemistry",NA,NA,NA
NA,"doi:10.18739/A21834387","Seasonal soil active layer measurements from a Circumpolar Active Layer monitoring (CALM) grid, (R45) Kruglaya (Anadyr), Russia. 2010-2020.","Soil Science",NA,NA,NA,NA
NA,"doi:10.18739/A2513TX26","Seasonal soil active layer measurements from a Circumpolar Active Layer monitoring (CALM) grid, (R11) Mount Dionisya, Chukotka, Russia. 1996-2020","Soil Science",NA,NA,NA,NA
NA,"doi:10.18739/A2H70821X","Ocean eddy diffusivity estimate derived from Beaufort Gyre Observing System mooring observations over 2003-2018, Canada Basin, Arctic Ocean","Oceanography",NA,NA,NA,NA
NA,"doi:10.18739/A2RR1PN74","Beaufort Gyre wintertime mixed layer depth and mixed layer properties derived from Ice-Tethered Profiler observations in the Arctic Ocean over 2006-2017","Oceanography",NA,NA,NA,NA
NA,"doi:10.18739/A2J678X9M","Seasonal soil active layer measurements from a Circumpolar Active Layer monitoring (CALM) grid, (R36) Andryushkino, Russia. 2005-2020.","Soil Science",NA,NA,NA,NA
NA,"doi:10.18739/A2DF6K46C","Seasonal soil active layer measurements from a Circumpolar Active Layer monitoring (CALM) grid, (R38 C) Mount Rodinka (Station), 2003-2020.","Soil Science",NA,NA,NA,NA
NA,"doi:10.18739/A2NZ80R32","Seasonal soil active layer measurements from a Circumpolar Active Layer monitoring (CALM) grid, (R35) Omolon, Russia. 2007-2020.","Soil Science",NA,NA,NA,NA
NA,"doi:10.18739/A28S4JQ5J","Seasonal soil active layer measurements from a Circumpolar Active Layer monitoring (CALM) grid, (R9) Cape Rogozhny; Chukotka, Russia. 1994-2020","Soil Science",NA,NA,NA,NA
NA,"doi:10.18739/A27S7HT59","Soil Water, plant xylem water, and leaf wax hydrogen isotope survey from Toolik Lake Area 2013-2014","Plant Science","Soil Science","Atmospheric Science",NA,NA
NA,"doi:10.18739/A2Z892G5J","Leaf-level gas exchange, Moist acidic tundra snowfence, Toolik Lake Field Station, Alaska, 2016","Ecology","Plant Science",NA,NA,NA
NA,"doi:10.18739/A2TH8BP2W","Stem Water Isotopes: Moist Acidic Tundra Snowfence, Toolik Lake Field Station, Alaska, June - August, 2016","Ecology","Plant Science",NA,NA,NA
NA,"doi:10.18739/A2KW57K38","Currents, Ice Velocity, Temperature, and Salinity from moorings around Hanna Shoal, Chukchi Sea, 2012-2014","Oceanography",NA,NA,NA,NA
NA,"doi:10.18739/A2NP1WK54","Conductivity, Temperature, Pressure (CTD) measurements from Sea Bird Electronics SBE37 instruments taken in the Eurasian Basin, Arctic Ocean, 2018-2021.","Oceanography",NA,NA,NA,NA
NA,"doi:10.18739/A2W669948","September-October Arctic Pacific Sectior Sea-ice Dipole Index Time Series, 1980-2016","Oceanography",NA,NA,NA,NA
NA,"doi:10.18739/A2RF5KG91","Alaskan Beaufort Shelf Evolution Model Setup and Output Data Files","Oceanography",NA,NA,NA,NA
NA,"doi:10.18739/A24Q7QR4S","Ensemble Mean Reanalysis Soil Temperature Dataset at 1 degree latitude/longitude resolution (60 South to 90 North), 1981 - 2018.","Soil Science",NA,NA,NA,NA
NA,"doi:10.18739/A2HX15S0W","Arctic Observing Network (AON) observations from the 2018-2020 Beaufort shelf-edge mooring array","Oceanography",NA,NA,NA,NA
NA,"doi:10.18739/A21Z41V08","Tide Model Driver (TMD) version 2.5, Toolbox for MATLAB (MATrix LABoratory)","Oceanography",NA,NA,NA,NA
NA,"doi:10.18739/A2D50FZ7X","Watercraft inspections at the Alcan Port of Entry, 2017-2021","Ecology","Sociology",NA,NA,NA
NA,"doi:10.18739/A28G8FJ7F","Modèle Atmosphérique Régional (MAR) version 3.11 regional climate model output, 1979-2019, Greenland domain, 10 kilometer (km) horizontal resolution","Glaciology","Atmospheric Science",NA,NA,NA
NA,"doi:10.18739/A20Z70Z01","Measurements of ice mass balance and temperature from autonomous Seasonal Ice Mass Balance buoys in the Arctic Ocean, 2019-2020.","Oceanography",NA,NA,NA,NA
NA,"doi:10.18739/A2445HD46","Atmospheric Surface Flux Station #50 measurements (Level 1 Raw), Multidisciplinary Drifting Observatory for the Study of Arctic Climate (MOSAiC), central Arctic, October 2019 - September 2020",NA,NA,NA,NA,NA
NA,"doi:10.18739/A2SB3X06Z","Coastal Ocean Dynamics in the Arctic (CODA): oceanographic moorings from 2019-2020 along the northern coast of Alaska","Oceanography",NA,NA,NA,NA
NA,"doi:10.18739/A2HT2GD01","Snow thickness measurements on young ice in the Central Arctic during the 2019-2020 Multidisciplinary Drifting Observatory for the Study of Arctic Climate expedition","Oceanography",NA,NA,NA,NA
NA,"doi:10.18739/A2NK3663P","Metabolically active prokaryotes in tundra soil near Utqiagvik, Alaska in summer and fall, 2018","Soil Science","Genetics",NA,NA,NA
NA,"doi:10.18739/A20R9M539","Discrete O2/Ar (Oxygen/Argon) and oxygen isotope data collected on a research cruise on the vessel Ocean Starr, Bering, Chukchi, and Beaufort Seas, Arctic Ocean, 2019.","Oceanography",NA,NA,NA,NA
NA,"doi:10.18739/A25Q4RN22","Numerical model integrations of the Pan-Arctic ROMS (PAROMS) ocean circulation and sea ice model, 1980-2018","Oceanography",NA,NA,NA,NA
NA,"doi:10.18739/A2JW86P2J","Shelfbreak Upwelling in the Western Beaufort Sea, Zooplankton Morphometrics data for August-September 2017","Plant Science","Oceanography",NA,NA,NA
NA,"doi:10.18739/A29C6S24C","DataHawk2 Uncrewed Aircraft System data from the Multidisciplinary drifting Observatory for the Study of Arctic Climate (MOSAiC) campaign, raw data","Atmospheric Science","Oceanography",NA,NA,NA
NA,"doi:10.18739/A2F47GV7M","Arctic Ocean Tidal Constituents, 1900-1970. Region 90N to 61.66N (North)","Oceanography",NA,NA,NA,NA
NA,"doi:10.18739/A2XG9FC3J","Seasonal soil active layer measurements from a Circumpolar Active Layer monitoring (CALM) grid, (R22) Alazeya River, Russia. 1998-2020.","Soil Science",NA,NA,NA,NA
NA,"doi:10.18739/A2SQ8QJ89","Seasonal soil active layer measurements from a Circumpolar Active Layer monitoring (CALM) grid, (R25) Yakutskoe Lake, Russia. 1999-2020.","Soil Science",NA,NA,NA,NA
NA,"doi:10.18739/A26M3350V","The effect of carbonate chemistry on the sea ice community in the High Arctic","Plant Science","Oceanography",NA,NA,NA
NA,"doi:10.18739/A2G44HR8B","HELiX Uncrewed Aircraft System data from the Multidisciplinary drifting Observatory for the Study of Arctic Climate (MOSAiC) campaign, A0 level data","Atmospheric Science","Oceanography",NA,NA,NA
NA,"doi:10.18739/A22Z12Q9D","Shelfbreak Upwelling in the Western Beaufort Sea, Zooplankton Abundance data, August 2018.","Plant Science","Oceanography",NA,NA,NA
NA,"doi:10.18739/A2Z60C357","Shelfbreak Upwelling in the Western Beaufort Sea, Zooplankton Abundance data, September 2017","Plant Science","Oceanography",NA,NA,NA
NA,"doi:10.18739/A2TD9N91J","Shelfbreak Upwelling in the Western Beaufort Sea, Zooplankton Morphometrics data for August-September 2018","Plant Science","Oceanography",NA,NA,NA
NA,"doi:10.18739/A2PN8XG7S","Daily ocean bottom pressure output (60N-90N (North); 1992-2017)","Atmospheric Science","Oceanography",NA,NA,NA
NA,"doi:10.18739/A2GX44W2M","Stand-level nitrogen and carbon cycling characteristics of larch forests across a tree density gradient in northeastern Siberia, 2010-2017","Ecology","Plant Science","Biochemistry",NA,NA
NA,"doi:10.18739/A2C824G1H","Tree-level nitrogen and carbon cycling characteristics of larch forests across a tree density gradient in northeastern Siberia, 2010-2017","Ecology","Plant Science","Biochemistry",NA,NA
NA,"doi:10.18739/A27H1DN87","Foliar carbon and nitrogen concentrations and natural abundance isotope signatures for Larix cajanderi across a tree density gradient in northeastern Siberia, 2017","Ecology","Plant Science","Biochemistry",NA,NA
NA,"doi:10.18739/A21J97878","Ice draft data from a mooring in Hudson Strait from September 2006 to August 2007","Oceanography",NA,NA,NA,NA
NA,"doi:10.18739/A2JD4PQ7V","Code for sea ice drift tracks from the Distributed Network of autonomous buoys deployed during the Multidisciplinary drifting Observatory for the Study of Arctic Climate (MOSAiC) expedition 2019 - 2021","Oceanography",NA,NA,NA,NA
NA,"doi:10.18739/A2S17ST6G","Ice draft data from two moorings in Hudson Strait from August 2008 to September 2009","Oceanography",NA,NA,NA,NA
NA,"doi:10.18739/A2SX64B3G","Unmanned aerial vehicle (UAV) Imagery (3.4 centimeters (cm)) and Digital Elevation Model (6.8cm) from Point 660 in Southwest Greenland (67.15 North (N), 50.00 West (W)), 2016","Geodesy",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2VM42X50","doi:10.18739/A2VM42X50","Lake ice thickness observations for arctic Alaska from 1962 to 2017","Hydrology",NA,NA,NA,NA
NA,"doi:10.18739/A2Z02Z964","Anonymized Group Interview Transcript, Akiak, Alaska, August 2019","Sociology",NA,NA,NA,NA
NA,"doi:10.18739/A22R3NZ2W","Polaris Project 2018-2019: Weather station data, Yukon-Kuskokwim Delta, Alaska","Atmospheric Science",NA,NA,NA,NA
NA,"doi:10.18739/A2T727H3V","HELiX Uncrewed Aircraft System data from the Multidisciplinary drifting Observatory for the Study of Arctic Climate (MOSAiC) campaign, multispectral imagery data","Atmospheric Science","Oceanography",NA,NA,NA
NA,"doi:10.18739/A2F18SG68","Polaris Project 2018: Vegetation biomass, plot characterization, point intercept, and thaw depth, Yukon-Kuskokwim Delta, Alaska.","Ecology",NA,NA,NA,NA
NA,"doi:10.18739/A29882P2H","Methane production in laboratory incubations of Arctic soil at three temperatures, 2018","Soil Science",NA,NA,NA,NA
NA,"doi:10.18739/A25H7BV78","Carbon-13 (13C) methane from an isotopic labelling experiment in Arctic tundra, Utqiagvik, Alaska, 2019.","Soil Science","Atmospheric Science",NA,NA,NA
NA,"doi:10.18739/A2PK0732F","Swan Lake Creek Study Reach Datasets - beaver dams, flowlines, and UAS imagery; Seward Peninsula, Alaska; 2006-2021","Ecology","Hydrology",NA,NA,NA
NA,"doi:10.18739/A2JS9H89M","Polaris Project 2019: Vegetation biomass, point intercept, and thaw depth, Yukon-Kuskokwim Delta, Alaska","Ecology",NA,NA,NA,NA
NA,"doi:10.18739/A26H4CR7H","Terrestrial Laser Scans of the on-ice Remote Sensing instrument site on the Multidisciplinary Drifting Observatory for the Study of Arctic Climate (MOSAiC) in April 2020 (Leg 3)","Oceanography",NA,NA,NA,NA
NA,"doi:10.18739/A2X05XD8V","Methyl-coenzyme M reductase alpha subunit (mcrA) transcripts from Arctic tundra soil near Utqiagvik, Alaska, 2018","Soil Science","Genetics",NA,NA,NA
NA,"doi:10.18739/A21R6N222","Dissolved methane concentrations in Arctic tundra soil profiles in Utqiagvik, Alaska during Fall 2019 and Spring 2021","Soil Science",NA,NA,NA,NA
NA,"doi:10.18739/A2G15TC4J","Collaborative Research: Climate controls on carbon accumulation in upland permafrost at millennial scales","Soil Science","Atmospheric Science","Geology",NA,NA
NA,"doi:10.18739/A2V698D22","Resin-sorbed nitrate and ammonium in organic and mineral soils across a tree density gradient in northeastern Siberia, 2015-2016","Ecology","Plant Science","Soil Science","Biochemistry",NA
NA,"doi:10.18739/A2QF8JK9S","Alaska borough and regional demographics, 1990-2020","Sociology",NA,NA,NA,NA
NA,"doi:10.18739/A23R0PV43","Root tissue chemistry, mycorrhizal colonization, and uptake of 15N tracer in glycine, ammonium, and nitrate form across a tree density gradient in northeastern Siberia. 2017.","Ecology","Plant Science","Biochemistry",NA,NA
NA,"doi:10.18739/A2000018G","Cajander larch fine root, soil organic layer, and active layer depths across a tree density gradient in northeastern Siberia. 2017.","Ecology","Plant Science","Biochemistry",NA,NA
NA,"doi:10.18739/A2B853K18","Gr1kmTM: Greenland 1 kilometer Tide Model, 2021","Oceanography",NA,NA,NA,NA
NA,"doi:10.18739/A2SJ19S45","Western Arctic Quaternary foraminiferal stratigraphy, Northwind Ridge","Ecology","Geochemistry","Oceanography",NA,NA
NA,"doi:10.18739/A2SB3X07F","Chindadn Biface Technological Analysis 2012-2013","Palaeontology",NA,NA,NA,NA
NA,"doi:10.18739/A28G8FJ8X","Doctoral Dissertation Research: Mapping Community Exposure to Coastal Climate Hazards in the Arctic: A Case Study in Alaska's North Slope","Human Geography","Geophysics",NA,NA,NA
NA,"doi:10.18739/A2GT5FG9P","Russian river total suspended solids (TSS), mercury in TSS, and drivers of long-term trends, 1974-2018","Geochemistry",NA,NA,NA,NA
NA,"doi:10.18739/A24T6F461","Summer Time Suspended Sediment Transport in Lake Linné, Svalbard, 2006","Geophysics","Hydrology",NA,NA,NA
NA,"doi:10.18739/A2W08WH8M","Timelapse photos of Johns Hopkins Inlet iceberg habitat, Glacier Bay National Park, Alaska, 2021",NA,NA,NA,NA,NA
NA,"doi:10.18739/A2T43J42H","Assessing the Distribution and Variability of Marine Mammals through Archaeology, Ancient DNA, and History in the North Atlantic","Ecology","Sociology","Archaeology",NA,NA
NA,"doi:10.18739/A2J960B4X","Stability assessment, Avayalik Island Cluster, Labrador, Canada, 800-1000 CE","Archaeology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2M902301","doi:10.18739/A2M902301","Siberian Yupik names from the native villages of Gambell and Savoonga, Alaska, 2016-2018","Anthropology",NA,NA,NA,NA
NA,"doi:10.18739/A2TH8BP3C","Nares Strait HLY03-05GC Holocene Sediment Data","Geochemistry","Oceanography",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2SS3C","doi:10.18739/A2SS3C","When the Weather is Uggianaqtuq Inuit Observations of Environmental Change","Anthropology","environmental management",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2Z064","doi:10.18739/A2Z064","When the Weather is Uggianaqtuq: Inuit Observations of Environmental Change","Anthropology","environmental management",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2DK61","doi:10.18739/A2DK61","Survey Data of Community-Based Environmental and Species Observations from the Bering Sea Sub-Network, 2008-2009","biology","environmental management",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2WP9T70M","doi:10.18739/A2WP9T70M","The ends of oil: changing life in earth science, extractive industry, and indigenous communities in Alaska, 2016-2017","Anthropology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A25314","doi:10.18739/A25314","Snowchange Oral History - Work Among the Kolyma River Indigenous Societies in Siberia, Russia","Anthropology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A28C9R436","doi:10.18739/A28C9R436","Sustaining ecological and subsistence functions in conservation areas: eider habitat and access by Native hunters along landfast ice, Alaska, 1997-2011","environmental management",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2GX44V7K","doi:10.18739/A2GX44V7K","Alaska Native Service Survey of Native Foods, Yukon River communities, 1940s-1970s","Anthropology","ecology","biology",NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2QZ22H8H","doi:10.18739/A2QZ22H8H","Using Inuit Qaujimajatuqangit, traditional knowledge, to guide the development of hypotheses on narwhal tusk function, Canadian Arctic and Greenland, 2007-2010","Anthropology","biology",NA,NA,NA
NA,"doi:10.18739/A2K06X256","Otter Lake (Alaska) Sediment Data for Lake-Level Reconstructions (NSF Award #0909362)","Geochemistry","Hydrology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6X63JX7","doi:10.5065/D6X63JX7","Togiak Field Report for the Local and Traditional Knowledge component of the Bering Sea Integrated Ecosystem Research Program (B69)","Anthropology","ecology",NA,NA,NA
NA,"doi:10.18739/A2RV0D19C","Semi-structured interviews with Iñupiaq Tribal leaders, Wainwright, Alaska, 2013-2014",NA,NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2JQ0SV03","doi:10.18739/A2JQ0SV03","Social Transitions in the North: Document Digitization, Alaska and Russia, 1993-1995","Anthropology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2FX73Z6V","doi:10.18739/A2FX73Z6V","Iliamna Lake (Nanvarpak, Nila Vena) Native and Local Place Names (2016-2019)","Anthropology","aerial imagery/basemaps",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2P31S","doi:10.18739/A2P31S","Summary Report of Community-Based Environmental and Species Observations from the Bering Sea Sub-Network, 2008-2009","biology","environmental management",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2XW75","doi:10.18739/A2XW75","Sociocultural Influences on Diet, Physical Activity, and Nutritional Status Among Older Adults in Anchorage, Alaska","Anthropology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D63J3B30","doi:10.5065/D63J3B30","Savoonga Field Report for the Local and Traditional Knowledge component of the Bering Sea Integrated Ecosystem Research Program (B69)","Anthropology","biology",NA,NA,NA
NA,"doi:10.18739/A2X921K89","Table 2 - Hg and trace element variations in piston core PC-01 96/1, Lomonosov Ridge, Arctic Ocean (Gleason et al)","Geochemistry",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6639MVW","doi:10.5065/D6639MVW","Social Survey Data on Water Resources in Five Seward Peninsula Inupiaq Communities","Anthropology",NA,NA,NA,NA
NA,"doi:10.18739/A2H98ZF2B","Babe Creek Side Slope Tree Ring Data [Wolken, J.]","Ecology","Atmospheric Science",NA,NA,NA
NA,"doi:10.18739/A2CJ87M9F","Babe Creek Summit Tree Ring Data [Wolken, J.]","Ecology","Atmospheric Science",NA,NA,NA
NA,"doi:10.18739/A2N29P77Z","Instrument Neutron Activation Analysis Data for Cape Espenberg Archaeological Ceramics 2011-2018","Anthropology","Archaeology",NA,NA,NA
NA,"doi:10.18739/A27W6769H","Babe Creek Toe Slope Tree Ring Data [Wolken, J.]","Ecology","Atmospheric Science",NA,NA,NA
NA,"doi:10.18739/A2445HD65","Babe Creek Valley Bottom Tree Ring Data [Wolken, J.]","Ecology","Atmospheric Science",NA,NA,NA
NA,"doi:10.18739/A20C4SM21","Carbon isotope data from modern and fossil tree rings","Ecology","Atmospheric Science",NA,NA,NA
NA,"doi:10.18739/A2HH6C70Z","Alexandrium catenella resting cyst distribution in the Alaskan Arctic (2018-2019)","Ecology","Oceanography",NA,NA,NA
NA,"doi:10.18739/A2RR1PN8M","Creating a multi-scalar measurement of adaptation to climate change in high latitude regions, Arctic Norway, Finland, Sweden, and northwestern Russia, 2015 - 2016","Economics",NA,NA,NA,NA
NA,"doi:10.18739/A2CF9J783","Collaborative Research. IPY: The Polaris Project: Rising Stars in the Arctic","Anthropology","Education",NA,NA,NA
NA,"doi:10.18739/A2H70822D","Baseline of Next-Generation Arctic Marine Shipping Assessments - Oldest Continuous Pan-Arctic Satellite Automatic Identification System (AIS) Data Record of Maritime Ship Traffic, 2009-2016","Economics",NA,NA,NA,NA
NA,"doi:10.18739/A2N00ZV58","Cumulative Effects of Arctic Oil Development - planning and designing for sustainability","Ecology","Economics",NA,NA,NA
NA,"doi:10.18739/A2VH5CK24","Terrestrial Circumarctic Environmental Observatories Network (CEON)","Education",NA,NA,NA,NA
NA,"doi:10.18739/A2M32NB6S","plant DNA analysis of white spruce, Alaska and adjacent Canada",NA,NA,NA,NA,NA
NA,"doi:10.18739/A2P843X2Z","Raw files for broadband and spectral albedo measurements of the sea ice surface during the Multidisciplinary drifting Observatory for the Study of Arctic Climate (MOSAiC) campaign in the Central Arctic Ocean, April – September 2020","Atmospheric Science",NA,NA,NA,NA
NA,"doi:10.18739/A21C1TH1S","Lower Keflavík:  Excavation, Geophysical Prospection and Coring Reports 2016 & 2017","Anthropology","Archaeology",NA,NA,NA
NA,"doi:10.18739/A2RV0D22F","North Slope Alaska Ancient Megafauna Bones, Willow and Stratigraphic Data 2014-2018","Archaeology","Palaeontology",NA,NA,NA
NA,"doi:10.18739/A2WM13V65","Skagafjörður Church and Settlement Survey (SCASS) coring and farmstead datasets  2015-2018.","Anthropology","Archaeology",NA,NA,NA
NA,"doi:10.18739/A2C53F28K","Scripps carbon dioxide (CO2) program data, Alert, Canada (1985-present) and Point Barrow, Alaska (1961-1964 and 1974-present)",NA,NA,NA,NA,NA
NA,"doi:10.18739/A27D2Q84F","Atmospheric flask O2/N2 and CO2 datasets – Scripps Institution of Oceanography data from Alert, Canada (1989-present), Barrow Alaska (2010-present) and Cold Bay, Alaska (1995-present)",NA,NA,NA,NA,NA
NA,"doi:10.18739/A2Q814T3P","Dynamic Vegetation Model Dynamic Organic Soil Terrestrial Ecosystem Model (DVM-DOS-TEM) simulations for a 50x50 km2 area centered on eight mile lake, Alaska  and Toolik Field Station, Alaska [1950-2100]","Ecology","Soil Science",NA,NA,NA
NA,"doi:10.18739/A2KH0F09B","Polar semidesert responses to long-term experimental warming and wetting, Thule, Northwest Greenland, 2018.","Ecology","Plant Science","Biochemistry",NA,NA
NA,"doi:10.18739/A2X921K6B","O-Buoy11 Deployment",NA,NA,NA,NA,NA
NA,"doi:10.18739/A2SJ19S3P","O-Buoy12 Deployment",NA,NA,NA,NA,NA
NA,"doi:10.18739/A2NS0KZ9X","Atmospheric measurements from O-Buoy14, Beaufort Sea, 2015-2016",NA,NA,NA,NA,NA
NA,"doi:10.18739/A21Z41T95","O-Buoy15 Deployment",NA,NA,NA,NA,NA
NA,"doi:10.18739/A2VH5CK1N","14C (Carbon-14) ages of Holocene lake drainage events on the North Slope of Alaska, 2019-2020","Soil Science","Hydrology",NA,NA,NA
NA,"doi:10.18739/A2416T11W","Broadband albedo measurements of the sea ice surface during the Multidisciplinary drifting Observatory for the Study of Arctic Climate (MOSAiC) campaign in the Central Arctic Ocean, April – September 2020","Atmospheric Science",NA,NA,NA,NA
NA,"doi:10.18739/A2GB1XJ2N","Surface sediment samples collected from the Canadian Coast Guard Ship (CCGS) Sir Wilfrid Laurier 2019, Northern Bering Sea to Chukchi Sea","Ecology","Oceanography",NA,NA,NA
